Product ID,Date,Weekly_Demand,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Week_Number,Month
P0011,2022-12-25,4469,5024.0,4253.0,5409.0,4743.75,51,12
P0011,2023-01-01,3561,4469.0,5024.0,4289.0,4508.75,52,1
P0011,2023-01-08,3865,3561.0,4469.0,4253.0,4326.75,1,1
P0011,2023-01-15,5894,3865.0,3561.0,5024.0,4229.75,2,1
P0011,2023-01-22,5318,5894.0,3865.0,4469.0,4447.25,3,1
P0011,2023-01-29,4174,5318.0,5894.0,3561.0,4659.5,4,1
P0011,2023-02-05,4949,4174.0,5318.0,3865.0,4812.75,5,2
P0011,2023-02-12,4476,4949.0,4174.0,5894.0,5083.75,6,2
P0011,2023-02-19,4803,4476.0,4949.0,5318.0,4729.25,7,2
P0011,2023-02-26,5032,4803.0,4476.0,4174.0,4600.5,8,2
P0011,2023-03-05,4668,5032.0,4803.0,4949.0,4815.0,9,3
P0011,2023-03-12,4981,4668.0,5032.0,4476.0,4744.75,10,3
P0011,2023-03-19,5284,4981.0,4668.0,4803.0,4871.0,11,3
P0011,2023-03-26,4489,5284.0,4981.0,5032.0,4991.25,12,3
P0011,2023-04-02,5260,4489.0,5284.0,4668.0,4855.5,13,4
P0011,2023-04-09,4868,5260.0,4489.0,4981.0,5003.5,14,4
P0011,2023-04-16,6256,4868.0,5260.0,5284.0,4975.25,15,4
P0011,2023-04-23,5352,6256.0,4868.0,4489.0,5218.25,16,4
P0011,2023-04-30,4596,5352.0,6256.0,5260.0,5434.0,17,4
P0011,2023-05-07,3917,4596.0,5352.0,4868.0,5268.0,18,5
P0011,2023-05-14,4718,3917.0,4596.0,6256.0,5030.25,19,5
P0011,2023-05-21,5393,4718.0,3917.0,5352.0,4645.75,20,5
P0011,2023-05-28,3754,5393.0,4718.0,4596.0,4656.0,21,5
P0011,2023-06-04,4999,3754.0,5393.0,3917.0,4445.5,22,6
P0011,2023-06-11,4954,4999.0,3754.0,4718.0,4716.0,23,6
P0011,2023-06-18,4153,4954.0,4999.0,5393.0,4775.0,24,6
P0011,2023-06-25,4551,4153.0,4954.0,3754.0,4465.0,25,6
P0011,2023-07-02,3245,4551.0,4153.0,4999.0,4664.25,26,7
P0011,2023-07-09,3944,3245.0,4551.0,4954.0,4225.75,27,7
P0011,2023-07-16,5022,3944.0,3245.0,4153.0,3973.25,28,7
P0011,2023-07-23,6304,5022.0,3944.0,4551.0,4190.5,29,7
P0011,2023-07-30,5576,6304.0,5022.0,3245.0,4628.75,30,7
P0011,2023-08-06,4757,5576.0,6304.0,3944.0,5211.5,31,8
P0011,2023-08-13,4644,4757.0,5576.0,5022.0,5414.75,32,8
P0011,2023-08-20,5044,4644.0,4757.0,6304.0,5320.25,33,8
P0011,2023-08-27,4321,5044.0,4644.0,5576.0,5005.25,34,8
P0011,2023-09-03,5061,4321.0,5044.0,4757.0,4691.5,35,9
P0011,2023-09-10,5615,5061.0,4321.0,4644.0,4767.5,36,9
P0011,2023-09-17,5237,5615.0,5061.0,5044.0,5010.25,37,9
P0011,2023-09-24,4621,5237.0,5615.0,4321.0,5058.5,38,9
P0011,2023-10-01,4837,4621.0,5237.0,5061.0,5133.5,39,10
P0011,2023-10-08,5296,4837.0,4621.0,5615.0,5077.5,40,10
P0011,2023-10-15,5150,5296.0,4837.0,5237.0,4997.75,41,10
P0011,2023-10-22,6312,5150.0,5296.0,4621.0,4976.0,42,10
P0011,2023-10-29,4525,6312.0,5150.0,4837.0,5398.75,43,10
P0011,2023-11-05,5362,4525.0,6312.0,5296.0,5320.75,44,11
P0011,2023-11-12,4419,5362.0,4525.0,5150.0,5337.25,45,11
P0011,2023-11-19,4379,4419.0,5362.0,6312.0,5154.5,46,11
P0011,2023-11-26,5656,4379.0,4419.0,4525.0,4671.25,47,11
P0011,2023-12-03,5218,5656.0,4379.0,5362.0,4954.0,48,12
P0011,2023-12-10,4845,5218.0,5656.0,4419.0,4918.0,49,12
P0011,2023-12-17,4831,4845.0,5218.0,4379.0,5024.5,50,12
P0011,2023-12-24,4996,4831.0,4845.0,5656.0,5137.5,51,12
P0011,2023-12-31,4558,4996.0,4831.0,5218.0,4972.5,52,12
P0011,2024-01-07,390,4558.0,4996.0,4845.0,4807.5,1,1
P0012,2022-01-02,855,,,,,52,1
P0012,2022-01-09,3960,855.0,,,,1,1
P0012,2022-01-16,4097,3960.0,855.0,,,2,1
P0012,2022-01-23,4762,4097.0,3960.0,,,3,1
P0012,2022-01-30,4281,4762.0,4097.0,855.0,3418.5,4,1
P0012,2022-02-06,4385,4281.0,4762.0,3960.0,4275.0,5,2
P0012,2022-02-13,5446,4385.0,4281.0,4097.0,4381.25,6,2
P0012,2022-02-20,4478,5446.0,4385.0,4762.0,4718.5,7,2
P0012,2022-02-27,4542,4478.0,5446.0,4281.0,4647.5,8,2
P0012,2022-03-06,5452,4542.0,4478.0,4385.0,4712.75,9,3
P0012,2022-03-13,4212,5452.0,4542.0,5446.0,4979.5,10,3
P0012,2022-03-20,6178,4212.0,5452.0,4478.0,4671.0,11,3
P0012,2022-03-27,3703,6178.0,4212.0,4542.0,5096.0,12,3
P0012,2022-04-03,5310,3703.0,6178.0,5452.0,4886.25,13,4
P0012,2022-04-10,4313,5310.0,3703.0,4212.0,4850.75,14,4
P0012,2022-04-17,4866,4313.0,5310.0,6178.0,4876.0,15,4
P0012,2022-04-24,3961,4866.0,4313.0,3703.0,4548.0,16,4
P0012,2022-05-01,4252,3961.0,4866.0,5310.0,4612.5,17,5
P0012,2022-05-08,4754,4252.0,3961.0,4313.0,4348.0,18,5
P0012,2022-05-15,5425,4754.0,4252.0,4866.0,4458.25,19,5
P0012,2022-05-22,5328,5425.0,4754.0,3961.0,4598.0,20,5
P0012,2022-05-29,4164,5328.0,5425.0,4252.0,4939.75,21,5
P0012,2022-06-05,4478,4164.0,5328.0,4754.0,4917.75,22,6
P0012,2022-06-12,5013,4478.0,4164.0,5425.0,4848.75,23,6
P0012,2022-06-19,4815,5013.0,4478.0,5328.0,4745.75,24,6
P0012,2022-06-26,5341,4815.0,5013.0,4164.0,4617.5,25,6
P0012,2022-07-03,4561,5341.0,4815.0,4478.0,4911.75,26,7
P0012,2022-07-10,5468,4561.0,5341.0,5013.0,4932.5,27,7
P0012,2022-07-17,4611,5468.0,4561.0,4815.0,5046.25,28,7
P0012,2022-07-24,5870,4611.0,5468.0,5341.0,4995.25,29,7
P0012,2022-07-31,4011,5870.0,4611.0,4561.0,5127.5,30,7
P0012,2022-08-07,5120,4011.0,5870.0,5468.0,4990.0,31,8
P0012,2022-08-14,6114,5120.0,4011.0,4611.0,4903.0,32,8
P0012,2022-08-21,3787,6114.0,5120.0,5870.0,5278.75,33,8
P0012,2022-08-28,4833,3787.0,6114.0,4011.0,4758.0,34,8
P0012,2022-09-04,5181,4833.0,3787.0,5120.0,4963.5,35,9
P0012,2022-09-11,3861,5181.0,4833.0,6114.0,4978.75,36,9
P0012,2022-09-18,4889,3861.0,5181.0,3787.0,4415.5,37,9
P0012,2022-09-25,4771,4889.0,3861.0,4833.0,4691.0,38,9
P0012,2022-10-02,3795,4771.0,4889.0,5181.0,4675.5,39,10
P0012,2022-10-09,3784,3795.0,4771.0,3861.0,4329.0,40,10
P0012,2022-10-16,4901,3784.0,3795.0,4889.0,4309.75,41,10
P0012,2022-10-23,5269,4901.0,3784.0,4771.0,4312.75,42,10
P0012,2022-10-30,4670,5269.0,4901.0,3795.0,4437.25,43,10
P0012,2022-11-06,4503,4670.0,5269.0,3784.0,4656.0,44,11
P0012,2022-11-13,5904,4503.0,4670.0,4901.0,4835.75,45,11
P0012,2022-11-20,5407,5904.0,4503.0,5269.0,5086.5,46,11
P0012,2022-11-27,4410,5407.0,5904.0,4670.0,5121.0,47,11
P0012,2022-12-04,4968,4410.0,5407.0,4503.0,5056.0,48,12
P0012,2022-12-11,5551,4968.0,4410.0,5904.0,5172.25,49,12
P0012,2022-12-18,4090,5551.0,4968.0,5407.0,5084.0,50,12
P0012,2022-12-25,4945,4090.0,5551.0,4410.0,4754.75,51,12
P0012,2023-01-01,4613,4945.0,4090.0,4968.0,4888.5,52,1
P0012,2023-01-08,4671,4613.0,4945.0,5551.0,4799.75,1,1
P0012,2023-01-15,5032,4671.0,4613.0,4090.0,4579.75,2,1
P0012,2023-01-22,5188,5032.0,4671.0,4945.0,4815.25,3,1
P0012,2023-01-29,4842,5188.0,5032.0,4613.0,4876.0,4,1
P0012,2023-02-05,3817,4842.0,5188.0,4671.0,4933.25,5,2
P0012,2023-02-12,3886,3817.0,4842.0,5032.0,4719.75,6,2
P0012,2023-02-19,2982,3886.0,3817.0,5188.0,4433.25,7,2
P0012,2023-02-26,4352,2982.0,3886.0,4842.0,3881.75,8,2
P0012,2023-03-05,4924,4352.0,2982.0,3817.0,3759.25,9,3
P0012,2023-03-12,4200,4924.0,4352.0,3886.0,4036.0,10,3
P0012,2023-03-19,4482,4200.0,4924.0,2982.0,4114.5,11,3
P0012,2023-03-26,4638,4482.0,4200.0,4352.0,4489.5,12,3
P0012,2023-04-02,4010,4638.0,4482.0,4924.0,4561.0,13,4
P0012,2023-04-09,4320,4010.0,4638.0,4200.0,4332.5,14,4
P0012,2023-04-16,4847,4320.0,4010.0,4482.0,4362.5,15,4
P0012,2023-04-23,4245,4847.0,4320.0,4638.0,4453.75,16,4
P0012,2023-04-30,4584,4245.0,4847.0,4010.0,4355.5,17,4
P0012,2023-05-07,4670,4584.0,4245.0,4320.0,4499.0,18,5
P0012,2023-05-14,5243,4670.0,4584.0,4847.0,4586.5,19,5
P0012,2023-05-21,4919,5243.0,4670.0,4245.0,4685.5,20,5
P0012,2023-05-28,4772,4919.0,5243.0,4584.0,4854.0,21,5
P0012,2023-06-04,4582,4772.0,4919.0,4670.0,4901.0,22,6
P0012,2023-06-11,5244,4582.0,4772.0,5243.0,4879.0,23,6
P0012,2023-06-18,4306,5244.0,4582.0,4919.0,4879.25,24,6
P0012,2023-06-25,4754,4306.0,5244.0,4772.0,4726.0,25,6
P0012,2023-07-02,4744,4754.0,4306.0,4582.0,4721.5,26,7
P0012,2023-07-09,5937,4744.0,4754.0,5244.0,4762.0,27,7
P0012,2023-07-16,6345,5937.0,4744.0,4306.0,4935.25,28,7
P0012,2023-07-23,5261,6345.0,5937.0,4754.0,5445.0,29,7
P0012,2023-07-30,5565,5261.0,6345.0,4744.0,5571.75,30,7
P0012,2023-08-06,4190,5565.0,5261.0,5937.0,5777.0,31,8
P0012,2023-08-13,4380,4190.0,5565.0,6345.0,5340.25,32,8
P0012,2023-08-20,4093,4380.0,4190.0,5261.0,4849.0,33,8
P0012,2023-08-27,4910,4093.0,4380.0,5565.0,4557.0,34,8
P0012,2023-09-03,5376,4910.0,4093.0,4190.0,4393.25,35,9
P0012,2023-09-10,5424,5376.0,4910.0,4380.0,4689.75,36,9
P0012,2023-09-17,3935,5424.0,5376.0,4093.0,4950.75,37,9
P0012,2023-09-24,5113,3935.0,5424.0,4910.0,4911.25,38,9
P0012,2023-10-01,4939,5113.0,3935.0,5376.0,4962.0,39,10
P0012,2023-10-08,5006,4939.0,5113.0,5424.0,4852.75,40,10
P0012,2023-10-15,3997,5006.0,4939.0,3935.0,4748.25,41,10
P0012,2023-10-22,4538,3997.0,5006.0,5113.0,4763.75,42,10
P0012,2023-10-29,6077,4538.0,3997.0,4939.0,4620.0,43,10
P0012,2023-11-05,4010,6077.0,4538.0,5006.0,4904.5,44,11
P0012,2023-11-12,4610,4010.0,6077.0,3997.0,4655.5,45,11
P0012,2023-11-19,4005,4610.0,4010.0,4538.0,4808.75,46,11
P0012,2023-11-26,5476,4005.0,4610.0,6077.0,4675.5,47,11
P0012,2023-12-03,3952,5476.0,4005.0,4010.0,4525.25,48,12
P0012,2023-12-10,4056,3952.0,5476.0,4610.0,4510.75,49,12
P0012,2023-12-17,4786,4056.0,3952.0,4005.0,4372.25,50,12
P0012,2023-12-24,4190,4786.0,4056.0,5476.0,4567.5,51,12
P0012,2023-12-31,4325,4190.0,4786.0,3952.0,4246.0,52,12
P0012,2024-01-07,662,4325.0,4190.0,4056.0,4339.25,1,1
P0013,2022-01-02,1573,,,,,52,1
P0013,2022-01-09,4787,1573.0,,,,1,1
P0013,2022-01-16,5102,4787.0,1573.0,,,2,1
P0013,2022-01-23,3325,5102.0,4787.0,,,3,1
P0013,2022-01-30,4947,3325.0,5102.0,1573.0,3696.75,4,1
P0013,2022-02-06,4067,4947.0,3325.0,4787.0,4540.25,5,2
P0013,2022-02-13,5359,4067.0,4947.0,5102.0,4360.25,6,2
P0013,2022-02-20,5445,5359.0,4067.0,3325.0,4424.5,7,2
P0013,2022-02-27,4912,5445.0,5359.0,4947.0,4954.5,8,2
P0013,2022-03-06,4895,4912.0,5445.0,4067.0,4945.75,9,3
P0013,2022-03-13,5143,4895.0,4912.0,5359.0,5152.75,10,3
P0013,2022-03-20,5404,5143.0,4895.0,5445.0,5098.75,11,3
P0013,2022-03-27,5948,5404.0,5143.0,4912.0,5088.5,12,3
P0013,2022-04-03,4825,5948.0,5404.0,4895.0,5347.5,13,4
P0013,2022-04-10,4749,4825.0,5948.0,5143.0,5330.0,14,4
P0013,2022-04-17,5201,4749.0,4825.0,5404.0,5231.5,15,4
P0013,2022-04-24,5270,5201.0,4749.0,5948.0,5180.75,16,4
P0013,2022-05-01,3960,5270.0,5201.0,4825.0,5011.25,17,5
P0013,2022-05-08,4280,3960.0,5270.0,4749.0,4795.0,18,5
P0013,2022-05-15,4131,4280.0,3960.0,5201.0,4677.75,19,5
P0013,2022-05-22,5315,4131.0,4280.0,5270.0,4410.25,20,5
P0013,2022-05-29,4614,5315.0,4131.0,3960.0,4421.5,21,5
P0013,2022-06-05,4815,4614.0,5315.0,4280.0,4585.0,22,6
P0013,2022-06-12,3423,4815.0,4614.0,4131.0,4718.75,23,6
P0013,2022-06-19,4558,3423.0,4815.0,5315.0,4541.75,24,6
P0013,2022-06-26,4089,4558.0,3423.0,4614.0,4352.5,25,6
P0013,2022-07-03,5503,4089.0,4558.0,4815.0,4221.25,26,7
P0013,2022-07-10,4569,5503.0,4089.0,3423.0,4393.25,27,7
P0013,2022-07-17,5293,4569.0,5503.0,4558.0,4679.75,28,7
P0013,2022-07-24,5811,5293.0,4569.0,4089.0,4863.5,29,7
P0013,2022-07-31,5305,5811.0,5293.0,5503.0,5294.0,30,7
P0013,2022-08-07,4769,5305.0,5811.0,4569.0,5244.5,31,8
P0013,2022-08-14,5557,4769.0,5305.0,5293.0,5294.5,32,8
P0013,2022-08-21,5156,5557.0,4769.0,5811.0,5360.5,33,8
P0013,2022-08-28,4225,5156.0,5557.0,5305.0,5196.75,34,8
P0013,2022-09-04,4700,4225.0,5156.0,4769.0,4926.75,35,9
P0013,2022-09-11,4596,4700.0,4225.0,5557.0,4909.5,36,9
P0013,2022-09-18,5745,4596.0,4700.0,5156.0,4669.25,37,9
P0013,2022-09-25,4423,5745.0,4596.0,4225.0,4816.5,38,9
P0013,2022-10-02,5797,4423.0,5745.0,4700.0,4866.0,39,10
P0013,2022-10-09,5326,5797.0,4423.0,4596.0,5140.25,40,10
P0013,2022-10-16,5718,5326.0,5797.0,5745.0,5322.75,41,10
P0013,2022-10-23,4825,5718.0,5326.0,4423.0,5316.0,42,10
P0013,2022-10-30,4491,4825.0,5718.0,5797.0,5416.5,43,10
P0013,2022-11-06,6095,4491.0,4825.0,5326.0,5090.0,44,11
P0013,2022-11-13,3309,6095.0,4491.0,5718.0,5282.25,45,11
P0013,2022-11-20,3153,3309.0,6095.0,4825.0,4680.0,46,11
P0013,2022-11-27,5795,3153.0,3309.0,4491.0,4262.0,47,11
P0013,2022-12-04,4744,5795.0,3153.0,6095.0,4588.0,48,12
P0013,2022-12-11,5535,4744.0,5795.0,3309.0,4250.25,49,12
P0013,2022-12-18,5365,5535.0,4744.0,3153.0,4806.75,50,12
P0013,2022-12-25,4518,5365.0,5535.0,5795.0,5359.75,51,12
P0013,2023-01-01,5428,4518.0,5365.0,4744.0,5040.5,52,1
P0013,2023-01-08,4393,5428.0,4518.0,5535.0,5211.5,1,1
P0013,2023-01-15,4530,4393.0,5428.0,5365.0,4926.0,2,1
P0013,2023-01-22,5426,4530.0,4393.0,4518.0,4717.25,3,1
P0013,2023-01-29,5620,5426.0,4530.0,5428.0,4944.25,4,1
P0013,2023-02-05,4065,5620.0,5426.0,4393.0,4992.25,5,2
P0013,2023-02-12,5021,4065.0,5620.0,4530.0,4910.25,6,2
P0013,2023-02-19,4654,5021.0,4065.0,5426.0,5033.0,7,2
P0013,2023-02-26,5265,4654.0,5021.0,5620.0,4840.0,8,2
P0013,2023-03-05,3592,5265.0,4654.0,4065.0,4751.25,9,3
P0013,2023-03-12,4892,3592.0,5265.0,5021.0,4633.0,10,3
P0013,2023-03-19,5654,4892.0,3592.0,4654.0,4600.75,11,3
P0013,2023-03-26,5179,5654.0,4892.0,5265.0,4850.75,12,3
P0013,2023-04-02,5791,5179.0,5654.0,3592.0,4829.25,13,4
P0013,2023-04-09,4647,5791.0,5179.0,4892.0,5379.0,14,4
P0013,2023-04-16,3961,4647.0,5791.0,5654.0,5317.75,15,4
P0013,2023-04-23,3081,3961.0,4647.0,5179.0,4894.5,16,4
P0013,2023-04-30,5388,3081.0,3961.0,5791.0,4370.0,17,4
P0013,2023-05-07,4001,5388.0,3081.0,4647.0,4269.25,18,5
P0013,2023-05-14,5054,4001.0,5388.0,3961.0,4107.75,19,5
P0013,2023-05-21,4226,5054.0,4001.0,3081.0,4381.0,20,5
P0013,2023-05-28,4024,4226.0,5054.0,5388.0,4667.25,21,5
P0013,2023-06-04,4658,4024.0,4226.0,4001.0,4326.25,22,6
P0013,2023-06-11,4648,4658.0,4024.0,5054.0,4490.5,23,6
P0013,2023-06-18,4084,4648.0,4658.0,4226.0,4389.0,24,6
P0013,2023-06-25,4315,4084.0,4648.0,4024.0,4353.5,25,6
P0013,2023-07-02,6083,4315.0,4084.0,4658.0,4426.25,26,7
P0013,2023-07-09,4104,6083.0,4315.0,4648.0,4782.5,27,7
P0013,2023-07-16,5373,4104.0,6083.0,4084.0,4646.5,28,7
P0013,2023-07-23,5978,5373.0,4104.0,4315.0,4968.75,29,7
P0013,2023-07-30,5256,5978.0,5373.0,6083.0,5384.5,30,7
P0013,2023-08-06,4373,5256.0,5978.0,4104.0,5177.75,31,8
P0013,2023-08-13,5214,4373.0,5256.0,5373.0,5245.0,32,8
P0013,2023-08-20,4276,5214.0,4373.0,5978.0,5205.25,33,8
P0013,2023-08-27,4168,4276.0,5214.0,5256.0,4779.75,34,8
P0013,2023-09-03,4979,4168.0,4276.0,4373.0,4507.75,35,9
P0013,2023-09-10,4697,4979.0,4168.0,5214.0,4659.25,36,9
P0013,2023-09-17,4157,4697.0,4979.0,4276.0,4530.0,37,9
P0013,2023-09-24,5212,4157.0,4697.0,4168.0,4500.25,38,9
P0013,2023-10-01,3887,5212.0,4157.0,4979.0,4761.25,39,10
P0013,2023-10-08,3863,3887.0,5212.0,4697.0,4488.25,40,10
P0013,2023-10-15,3739,3863.0,3887.0,4157.0,4279.75,41,10
P0013,2023-10-22,4469,3739.0,3863.0,5212.0,4175.25,42,10
P0013,2023-10-29,4178,4469.0,3739.0,3887.0,3989.5,43,10
P0013,2023-11-05,5649,4178.0,4469.0,3863.0,4062.25,44,11
P0013,2023-11-12,4126,5649.0,4178.0,3739.0,4508.75,45,11
P0013,2023-11-19,4867,4126.0,5649.0,4469.0,4605.5,46,11
P0013,2023-11-26,4747,4867.0,4126.0,4178.0,4705.0,47,11
P0013,2023-12-03,5055,4747.0,4867.0,5649.0,4847.25,48,12
P0013,2023-12-10,5139,5055.0,4747.0,4126.0,4698.75,49,12
P0013,2023-12-17,5293,5139.0,5055.0,4867.0,4952.0,50,12
P0013,2023-12-24,3980,5293.0,5139.0,4747.0,5058.5,51,12
P0013,2023-12-31,5064,3980.0,5293.0,5055.0,4866.75,52,12
P0013,2024-01-07,636,5064.0,3980.0,5139.0,4869.0,1,1
P0014,2022-01-02,1696,,,,,52,1
P0014,2022-01-09,5041,1696.0,,,,1,1
P0014,2022-01-16,4428,5041.0,1696.0,,,2,1
P0014,2022-01-23,4760,4428.0,5041.0,,,3,1
P0014,2022-01-30,4773,4760.0,4428.0,1696.0,3981.25,4,1
P0014,2022-02-06,5361,4773.0,4760.0,5041.0,4750.5,5,2
P0014,2022-02-13,5552,5361.0,4773.0,4428.0,4830.5,6,2
P0014,2022-02-20,4612,5552.0,5361.0,4760.0,5111.5,7,2
P0014,2022-02-27,5975,4612.0,5552.0,4773.0,5074.5,8,2
P0014,2022-03-06,5088,5975.0,4612.0,5361.0,5375.0,9,3
P0014,2022-03-13,3881,5088.0,5975.0,5552.0,5306.75,10,3
P0014,2022-03-20,4427,3881.0,5088.0,4612.0,4889.0,11,3
P0014,2022-03-27,4727,4427.0,3881.0,5975.0,4842.75,12,3
P0014,2022-04-03,5033,4727.0,4427.0,5088.0,4530.75,13,4
P0014,2022-04-10,5006,5033.0,4727.0,3881.0,4517.0,14,4
P0014,2022-04-17,4877,5006.0,5033.0,4427.0,4798.25,15,4
P0014,2022-04-24,4594,4877.0,5006.0,4727.0,4910.75,16,4
P0014,2022-05-01,4291,4594.0,4877.0,5033.0,4877.5,17,5
P0014,2022-05-08,4450,4291.0,4594.0,5006.0,4692.0,18,5
P0014,2022-05-15,4411,4450.0,4291.0,4877.0,4553.0,19,5
P0014,2022-05-22,5103,4411.0,4450.0,4594.0,4436.5,20,5
P0014,2022-05-29,4876,5103.0,4411.0,4291.0,4563.75,21,5
P0014,2022-06-05,5510,4876.0,5103.0,4450.0,4710.0,22,6
P0014,2022-06-12,4105,5510.0,4876.0,4411.0,4975.0,23,6
P0014,2022-06-19,5627,4105.0,5510.0,5103.0,4898.5,24,6
P0014,2022-06-26,3810,5627.0,4105.0,4876.0,5029.5,25,6
P0014,2022-07-03,3887,3810.0,5627.0,5510.0,4763.0,26,7
P0014,2022-07-10,4802,3887.0,3810.0,4105.0,4357.25,27,7
P0014,2022-07-17,4352,4802.0,3887.0,5627.0,4531.5,28,7
P0014,2022-07-24,5115,4352.0,4802.0,3810.0,4212.75,29,7
P0014,2022-07-31,6037,5115.0,4352.0,3887.0,4539.0,30,7
P0014,2022-08-07,4826,6037.0,5115.0,4802.0,5076.5,31,8
P0014,2022-08-14,5057,4826.0,6037.0,4352.0,5082.5,32,8
P0014,2022-08-21,5488,5057.0,4826.0,5115.0,5258.75,33,8
P0014,2022-08-28,4769,5488.0,5057.0,6037.0,5352.0,34,8
P0014,2022-09-04,5341,4769.0,5488.0,4826.0,5035.0,35,9
P0014,2022-09-11,4625,5341.0,4769.0,5057.0,5163.75,36,9
P0014,2022-09-18,5956,4625.0,5341.0,5488.0,5055.75,37,9
P0014,2022-09-25,4838,5956.0,4625.0,4769.0,5172.75,38,9
P0014,2022-10-02,5448,4838.0,5956.0,5341.0,5190.0,39,10
P0014,2022-10-09,4468,5448.0,4838.0,4625.0,5216.75,40,10
P0014,2022-10-16,5082,4468.0,5448.0,5956.0,5177.5,41,10
P0014,2022-10-23,4909,5082.0,4468.0,4838.0,4959.0,42,10
P0014,2022-10-30,4549,4909.0,5082.0,5448.0,4976.75,43,10
P0014,2022-11-06,5262,4549.0,4909.0,4468.0,4752.0,44,11
P0014,2022-11-13,5272,5262.0,4549.0,5082.0,4950.5,45,11
P0014,2022-11-20,3973,5272.0,5262.0,4909.0,4998.0,46,11
P0014,2022-11-27,4042,3973.0,5272.0,4549.0,4764.0,47,11
P0014,2022-12-04,4753,4042.0,3973.0,5262.0,4637.25,48,12
P0014,2022-12-11,5509,4753.0,4042.0,5272.0,4510.0,49,12
P0014,2022-12-18,5193,5509.0,4753.0,3973.0,4569.25,50,12
P0014,2022-12-25,4256,5193.0,5509.0,4042.0,4874.25,51,12
P0014,2023-01-01,5493,4256.0,5193.0,4753.0,4927.75,52,1
P0014,2023-01-08,5136,5493.0,4256.0,5509.0,5112.75,1,1
P0014,2023-01-15,5877,5136.0,5493.0,5193.0,5019.5,2,1
P0014,2023-01-22,4054,5877.0,5136.0,4256.0,5190.5,3,1
P0014,2023-01-29,5600,4054.0,5877.0,5493.0,5140.0,4,1
P0014,2023-02-05,5600,5600.0,4054.0,5136.0,5166.75,5,2
P0014,2023-02-12,6157,5600.0,5600.0,5877.0,5282.75,6,2
P0014,2023-02-19,4220,6157.0,5600.0,4054.0,5352.75,7,2
P0014,2023-02-26,4213,4220.0,6157.0,5600.0,5394.25,8,2
P0014,2023-03-05,4794,4213.0,4220.0,5600.0,5047.5,9,3
P0014,2023-03-12,5179,4794.0,4213.0,6157.0,4846.0,10,3
P0014,2023-03-19,4059,5179.0,4794.0,4220.0,4601.5,11,3
P0014,2023-03-26,4073,4059.0,5179.0,4213.0,4561.25,12,3
P0014,2023-04-02,3963,4073.0,4059.0,4794.0,4526.25,13,4
P0014,2023-04-09,4289,3963.0,4073.0,5179.0,4318.5,14,4
P0014,2023-04-16,4592,4289.0,3963.0,4059.0,4096.0,15,4
P0014,2023-04-23,5426,4592.0,4289.0,4073.0,4229.25,16,4
P0014,2023-04-30,5988,5426.0,4592.0,3963.0,4567.5,17,4
P0014,2023-05-07,4718,5988.0,5426.0,4289.0,5073.75,18,5
P0014,2023-05-14,3844,4718.0,5988.0,4592.0,5181.0,19,5
P0014,2023-05-21,4911,3844.0,4718.0,5426.0,4994.0,20,5
P0014,2023-05-28,4256,4911.0,3844.0,5988.0,4865.25,21,5
P0014,2023-06-04,3943,4256.0,4911.0,4718.0,4432.25,22,6
P0014,2023-06-11,4591,3943.0,4256.0,3844.0,4238.5,23,6
P0014,2023-06-18,4588,4591.0,3943.0,4911.0,4425.25,24,6
P0014,2023-06-25,5793,4588.0,4591.0,4256.0,4344.5,25,6
P0014,2023-07-02,3976,5793.0,4588.0,3943.0,4728.75,26,7
P0014,2023-07-09,5886,3976.0,5793.0,4591.0,4737.0,27,7
P0014,2023-07-16,5347,5886.0,3976.0,4588.0,5060.75,28,7
P0014,2023-07-23,4422,5347.0,5886.0,5793.0,5250.5,29,7
P0014,2023-07-30,4636,4422.0,5347.0,3976.0,4907.75,30,7
P0014,2023-08-06,4483,4636.0,4422.0,5886.0,5072.75,31,8
P0014,2023-08-13,4273,4483.0,4636.0,5347.0,4722.0,32,8
P0014,2023-08-20,5584,4273.0,4483.0,4422.0,4453.5,33,8
P0014,2023-08-27,4865,5584.0,4273.0,4636.0,4744.0,34,8
P0014,2023-09-03,5137,4865.0,5584.0,4483.0,4801.25,35,9
P0014,2023-09-10,4600,5137.0,4865.0,4273.0,4964.75,36,9
P0014,2023-09-17,5421,4600.0,5137.0,5584.0,5046.5,37,9
P0014,2023-09-24,4223,5421.0,4600.0,4865.0,5005.75,38,9
P0014,2023-10-01,4741,4223.0,5421.0,5137.0,4845.25,39,10
P0014,2023-10-08,5025,4741.0,4223.0,4600.0,4746.25,40,10
P0014,2023-10-15,4949,5025.0,4741.0,5421.0,4852.5,41,10
P0014,2023-10-22,5621,4949.0,5025.0,4223.0,4734.5,42,10
P0014,2023-10-29,4586,5621.0,4949.0,4741.0,5084.0,43,10
P0014,2023-11-05,5867,4586.0,5621.0,5025.0,5045.25,44,11
P0014,2023-11-12,4486,5867.0,4586.0,4949.0,5255.75,45,11
P0014,2023-11-19,4774,4486.0,5867.0,5621.0,5140.0,46,11
P0014,2023-11-26,4542,4774.0,4486.0,4586.0,4928.25,47,11
P0014,2023-12-03,4339,4542.0,4774.0,5867.0,4917.25,48,12
P0014,2023-12-10,4556,4339.0,4542.0,4486.0,4535.25,49,12
P0014,2023-12-17,5166,4556.0,4339.0,4774.0,4552.75,50,12
